1,2,3,4,5,6,7,8,9,11,22,33,44,a,b,c,d,e,f
0,0,57,0,208,2,2,2,0,-0.789471095,-5.702970297,21.24412386,87.12239574,0,1,0,0,0,0
0,0,57,0,208,2,2,2,0,-0.204677691,-1.337153773,-33.36738516,-14.26567235,0,1,1,0,1,1
0,0,57,0,208,2,2,2,0,-1.214775388,-2.006369427,5.430855306,35.56353813,1,0,1,0,1,1
0,0,57,0,208,2,2,2,0,1.018072152,-7.970045467,2.527243535,22.86309666,0,1,1,1,0,0
0,0,57,0,208,2,2,2,0,1.230724299,-0.107095047,11.50013138,21.86925194,1,0,1,0,1,1
0,0,57,0,208,2,2,2,0,0.433278749,2.082324455,-21.20715578,3.773594207,1,1,0,0,1,1
0,0,57,0,208,2,2,2,0,-1.108449315,-2.81942269,-48.62292985,-52.00730832,0,0,1,1,0,1
0,0,57,0,208,2,2,2,0,1.921843776,2.6513374,33.86560996,63.07047835,1,1,1,1,1,0
0,0,57,0,208,2,2,2,0,0.752256969,2.04620462,-2.793487575,8.469008855,0,0,1,1,1,1
0,0,57,0,208,2,2,2,0,-0.098351618,2.289826627,-56.28874458,-61.79771431,1,1,0,1,0,1
0,0,57,0,208,2,2,2,0,-1.799568792,1.136732705,-48.76353337,-47.7869008,1,1,1,0,0,0
0,0,57,0,208,2,2,2,0,1.071235189,-6.676069582,-42.17978676,-21.91874857,1,0,1,0,1,0
0,0,57,0,208,2,2,2,0,0.167463566,2.386541471,-10.86658582,1.180886273,0,0,1,1,0,1
0,0,57,0,208,2,2,2,0,-0.364166801,-3.722721438,-25.5593346,-32.41923178,0,1,0,0,1,1
0,0,57,0,208,2,2,2,0,-1.480590572,-4.521098459,148.2805555,124.637703,0,1,0,1,1,1
0,0,57,0,208,2,2,2,0,0.699093932,4.608830364,5.256359175,50.88388869,1,1,0,1,1,1
0,0,57,0,208,2,2,2,0,0.061137492,-10.76487252,480.5362811,253.1139119,0,1,0,0,1,0
0,0,57,0,208,2,2,2,0,-0.045188581,-4.220183486,21.39514501,6.432939492,0,1,0,1,1,1
0,0,77,0,306,1,1,2,1,2.380501982,-11.83970856,114.6615491,158.6624688,0,1,0,1,1,1
0,0,77,0,306,1,1,2,0,1.903208352,4.697986577,-48.91064317,-47.47006566,1,1,1,0,1,1
0,0,77,0,306,1,1,2,0,0.113357237,0.000001,2.355420484,4.953526032,1,1,1,1,1,1
0,0,77,0,306,1,1,2,0,-0.423598097,-6.489675516,8.555058552,8.25752626,0,0,0,1,1,0
0,0,77,0,306,1,1,2,0,0.650312572,-2.121212121,134.5251772,147.2276505,0,0,0,0,0,0
0,0,77,0,306,1,1,2,0,0.888959387,0.301204819,-11.17174878,-9.727386967,1,1,0,0,1,1
0,0,77,0,306,1,1,2,0,-0.244612986,3.293413174,-20.56301983,-34.48496481,0,1,1,0,1,1
0,0,77,0,306,1,1,2,0,-0.662244912,1.253918495,33.46861251,106.1500733,0,1,1,0,1,0
0,0,77,0,306,1,1,2,0,1.008282795,2.37388724,3.141113609,76.30879734,1,1,0,0,0,0
0,0,77,0,306,1,1,2,0,0.590650868,0.632547441,-64.27285661,-57.49865802,0,1,0,0,1,0
0,0,77,0,306,1,1,2,0,-0.960553432,3.355263158,92.07965152,47.50466708,1,1,1,0,1,1
0,0,77,0,306,1,1,2,0,-0.841230024,7.706255666,-13.55559805,-11.12811032,0,0,1,1,1,0
0,0,77,0,306,1,1,2,0,0.352004053,-6.501283148,-24.22777824,-12.9358642,1,0,0,1,0,1
0,0,77,0,306,1,1,2,0,-0.184951282,-2.058823529,-1.731847716,38.23158831,0,1,0,0,1,0
0,0,77,0,306,1,1,2,0,-1.139538543,-3.613666229,23.88836626,81.05989338,1,0,1,0,1,0
0,0,77,0,306,1,1,2,0,-0.960553432,-4.299175501,-33.5487559,-43.0514186,1,1,0,1,0,1
0,0,77,0,306,1,1,2,0,0.053695533,-0.493691717,-16.36248656,93.30930247,1,0,0,1,0,1
0,0,77,0,306,1,1,2,0,-0.423598097,2.278481013,36.7889454,-15.41612279,1,0,1,1,0,0
0,1,66,7,121,10,1,5,0,0.867461528,6.684027778,-63.6321394,-77.60752316,0,1,0,0,0,0
0,1,66,7,121,10,1,5,0,-0.913932681,-0.189513582,-44.9572213,-58.62597369,0,0,1,0,0,1
0,1,66,7,121,10,1,5,0,0.867461528,-9.001636661,-5.541598936,-5.541598936,0,0,1,1,0,1
0,1,66,7,121,10,1,5,0,0.867461528,-9.001636661,-5.541598936,-5.541598936,0,0,1,1,0,1
0,1,66,7,121,10,1,5,0,0.402749995,-2.21096269,12.13490725,133.4435076,0,1,1,1,0,1
0,1,66,7,121,10,1,5,0,-1.223740369,-5.312084993,9.36532604,-16.05644309,0,1,1,0,0,0
0,1,66,7,121,10,1,5,0,-1.223740369,-5.312084993,9.36532604,-16.05644309,0,1,1,0,0,0
0,1,98,4,132,6,0,2,1,1.491907546,0.371701152,13.61580975,-1.843525759,0,1,0,1,1,1
0,1,98,4,132,6,0,2,1,1.676854763,2.095136291,-26.17662395,-10.25006426,1,0,0,1,0,0
0,1,98,4,132,6,0,2,1,1.738503835,0.543478261,-6.650942213,-22.95686648,1,0,1,1,1,0
0,1,98,4,132,6,0,2,1,0.690469608,1.189738505,-4.749726297,83.12239982,0,1,1,0,0,1
0,1,98,4,132,6,0,2,1,0.75211868,-0.943523386,94.47993725,60.00984297,0,1,1,1,0,1
0,1,98,4,132,6,0,2,1,0.382224247,1.793721973,-29.0305664,-42.77380865,1,0,0,1,1,0
0,1,98,4,132,6,0,2,1,0.937065897,2.38337451,-3.6774683,29.15140349,1,0,0,0,0,0
0,1,98,4,132,6,0,2,1,0.258926103,1.938562481,8.97386335,22.29599126,0,1,1,1,0,1
0,1,98,4,132,6,0,2,1,0.073978887,-0.733642761,-31.09338553,-34.88296224,0,1,1,1,1,1
0,1,98,4,132,6,0,2,1,-0.11096833,1.875558202,-48.31463296,-33.54205153,1,1,1,1,0,1
0,1,98,4,132,6,0,2,1,-0.049319258,-0.202177294,-57.51576723,-61.03293598,0,0,0,1,1,1
0,1,98,4,132,6,0,2,1,-0.049319258,3.61125863,3.86622133,22.46030249,1,0,0,1,1,1
0,1,98,4,132,6,0,2,1,-0.234266474,3.850446429,-30.23728055,-45.72738455,1,0,1,1,1,0
0,1,98,4,132,6,0,2,1,-0.604160907,0.293772033,-21.67810561,-4.888037785,0,1,0,1,1,1
0,1,98,4,132,6,0,2,1,-0.789108124,-1.971830986,27.16074105,69.21107086,0,0,1,0,1,1
0,1,98,4,132,6,0,2,1,-0.97405534,0.743331876,4.174425868,-14.18154351,1,0,1,0,0,1
0,1,98,4,132,6,0,2,1,-1.220651629,3.725291434,-7.290949068,-20.12307922,1,0,0,1,0,1
0,1,98,4,132,6,0,2,1,-1.343949773,3.754693367,-1.118499409,-9.289478195,0,0,1,1,0,1
0,1,71,3,95,4,1,1,0,0.103196284,0.639488409,85.02901043,33.56691686,0,1,0,0,1,0
0,1,71,3,95,4,1,1,0,-0.036855816,2.542372881,-23.06051228,-2.890630144,0,0,1,0,1,0
0,1,71,3,95,4,1,1,0,-0.737116312,2.068965517,15.90616566,-7.992526469,0,1,1,1,1,1
0,1,71,3,95,4,1,1,0,-0.737116312,2.068965517,15.90616566,-7.992526469,0,1,1,1,1,1
0,1,71,3,95,4,1,1,0,-0.176907915,0.000001,-77.81559211,-45.29526691,0,1,1,1,1,1
0,1,71,3,95,4,1,1,0,-0.176907915,8.108108108,-20.02721221,-26.76028962,1,0,0,1,1,1
0,1,71,3,95,4,1,1,0,-1.577428907,5.607476636,-40.21314387,10.25754885,1,1,0,0,1,0
0,1,71,3,95,4,1,1,1,-1.437376808,3.947368421,-34.53984349,7.45435174,1,0,1,1,1,0
0,1,71,3,95,4,1,1,0,-0.877168411,4.597701149,-33.2601723,-64.03445991,1,0,0,1,1,0
0,1,71,3,95,4,1,1,0,-0.737116312,-1.6,81.37448506,17.91015497,1,1,1,1,1,0
0,1,71,3,95,4,1,1,0,-1.437376808,0.441696113,79.78656623,17.76522285,1,0,0,1,0,0
0,1,71,3,95,4,1,1,0,-0.457012113,-0.800640512,-36.45927832,-55.64281362,1,1,1,0,1,0
0,1,71,3,95,4,1,1,1,0.523352581,1.92165558,29.89188781,17.33575263,1,0,0,1,0,0
0,1,71,3,95,4,1,1,0,1.223613078,5.104096709,-25.16114584,-0.300457218,1,0,0,1,0,1
0,1,71,3,95,4,1,1,0,0.243248383,-3.671912256,33.44838348,135.4660449,0,0,1,0,1,0
0,1,71,3,95,4,1,1,0,1.503717276,2.271852137,51.70150066,74.27574013,1,1,0,0,1,0
0,1,71,3,95,4,1,1,0,0.943508879,2.775208141,8.772614402,-5.462930117,1,1,1,1,0,1
0,1,71,3,95,4,1,1,0,1.643769375,-6.565842862,111.2028583,248.511314,0,1,1,0,0,1
0,1,44,0,46,1,2,2,0,1.056919405,-9.032629243,57.66509186,77.00787402,0,0,0,0,1,0
0,1,44,0,46,1,2,2,0,1.429949783,0.919557416,-33.08836395,-28.70891139,0,0,0,1,1,0
0,1,44,0,46,1,2,2,0,0.901490081,1.703089676,-13.56606478,-4.110060189,1,1,0,0,0,0
0,1,44,0,46,1,2,2,0,0.683889027,2.230537824,-12.23160184,2.045678181,1,1,0,0,1,1
0,1,44,0,46,1,2,2,0,0.590631432,-1.090851182,44.65771372,79.03701277,0,0,0,0,1,0
0,1,44,0,46,1,2,2,0,1.647550837,-3.393260176,-7.177747299,0.483649751,1,0,1,1,0,1
0,1,44,0,46,1,2,2,0,0.528459703,-0.454230503,-31.59493799,-26.92044331,0,0,1,1,0,1
0,1,44,0,46,1,2,2,0,-0.963661811,2.521367521,12.31061405,22.89512555,1,0,0,1,1,0
0,1,44,0,46,1,2,2,0,0.310858649,-2.217666791,25.82401127,49.85760005,1,1,0,1,0,0
0,1,44,0,46,1,2,2,0,0.652803162,1.396678764,9.994520148,69.2178424,0,1,1,1,0,0
0,1,44,0,46,1,2,2,0,-0.621717297,-1.967382863,17.77822662,59.9676833,0,0,0,0,1,0
0,1,44,0,46,1,2,2,0,-1.802980162,5.958506224,-52.178872,-39.74626303,1,1,1,1,1,1
0,1,44,0,46,1,2,2,0,-0.155429324,-4.896162839,1.023863079,3.475451978,0,1,1,1,1,0
0,1,44,0,46,1,2,2,0,0.373030378,-1.426072918,46.55538695,95.49822964,1,1,1,1,1,0
0,1,44,0,46,1,2,2,0,-0.839318351,3.144576833,82.8360033,22.92650702,0,1,0,1,0,1
0,1,44,0,46,1,2,2,0,-1.461035648,0.989335732,-49.13834756,-28.71637945,1,0,0,1,0,0
0,1,44,0,46,1,2,2,0,0,-4.346720895,-8.772140859,-15.6046071,0,0,1,0,0,1
0,1,44,0,46,1,2,2,0,0,2.997028808,-29.00177001,-19.71455061,1,1,1,0,1,1
0,0,120,7,213,10,0,2,0,-1.264613656,-14.45993031,8.301679389,-20.90607164,0,0,0,1,0,1
0,0,120,7,213,10,0,2,0,-1.243658997,1.228070175,-34.36515775,-35.7782082,0,1,0,1,1,1
0,0,120,7,213,10,0,2,0,-1.495114902,-7.916666667,-26.22883143,-34.00480476,1,0,0,1,1,0
0,0,120,7,213,10,0,2,0,-0.950293775,2.25,-31.1875206,-52.56958847,1,0,0,1,1,1
0,0,120,7,213,10,0,2,0,-1.03411241,5.012531328,-36.76096113,-33.82215614,1,0,0,1,1,1
0,0,120,7,213,10,0,2,0,-0.971248433,-1.237623762,-46.62379984,-38.72327838,0,0,1,1,1,1
0,0,120,7,213,10,0,2,0,-0.677883211,-8.484848485,5.87640959,11.477121,1,1,0,0,1,1
0,0,120,7,213,10,0,2,0,-0.761701846,-5.187319885,2.963653308,14.70496866,0,0,0,0,1,0
0,0,120,7,213,10,0,2,0,-0.677883211,-19.27083333,37.85315899,-10.37907115,0,0,1,1,0,1
0,0,120,7,213,10,0,2,0,-0.133062083,-6.543209877,-17.11583339,-34.10190149,1,1,1,1,1,0
0,0,120,7,213,10,0,2,0,0.432713703,1.24003543,-7.897266708,-0.532911769,1,1,0,0,1,0
0,0,120,7,213,10,0,2,0,0.977534831,-1.089918256,0.245181442,11.59028468,0,0,0,0,1,0
0,0,120,7,213,10,0,2,0,0.83085222,-4.031007752,-23.92729935,-29.36379187,0,0,0,0,0,0
0,0,120,7,213,10,0,2,0,0.809897561,-0.396196513,14.91519513,-4.565939325,1,0,0,1,0,1
0,0,120,7,213,10,0,2,0,0.83085222,-1.617921593,-11.67066416,-20.59770337,1,0,0,0,0,0
0,0,120,7,213,10,0,2,0,0.726078926,5.087719298,7.384294594,16.05007717,0,0,1,1,0,1
0,0,120,7,213,10,0,2,0,0.851806878,1.355932203,-19.47660342,10.58522254,1,0,0,1,0,1
0,0,120,7,213,10,0,2,0,1.124217442,-2.15214001,-11.62680809,-30.08683115,0,1,0,1,1,1
0,0,33,2,39,8,0,0,1,2.076616335,2.475335263,-34.47927897,-10.09037536,1,0,0,1,1,1
0,0,33,2,39,8,0,0,1,1.768741415,-0.50680653,-29.322153,-16.73867078,1,0,1,1,0,1
0,0,33,2,39,8,0,0,1,0.875904147,-0.136637476,-45.02090443,-36.00074039,0,1,0,0,1,1
0,0,33,2,39,8,0,0,1,-0.571107976,-0.795738524,10.25814732,1.321135269,1,0,0,0,1,1
0,0,33,2,39,8,0,0,1,0.783541671,1.307232477,-10.16026823,-0.787244471,0,0,1,0,1,1
0,0,33,2,39,8,0,0,1,0.814329163,1.330785022,-30.47437431,-0.382579033,1,0,0,1,0,0
0,0,33,2,39,8,0,0,1,0.198579323,2.247103647,-12.71310278,5.950482157,1,0,1,1,0,1
0,0,33,2,39,8,0,0,1,-0.63268296,-0.293205998,-9.896171413,1.044160193,1,0,0,0,0,0
0,0,33,2,39,8,0,0,1,0.475666751,1.287136728,-39.88041401,-33.22538522,1,1,1,1,1,0
0,0,33,2,39,8,0,0,1,0.260154307,1.235243531,-30.6957447,-43.89391577,0,0,0,0,0,1
0,0,33,2,39,8,0,0,1,-0.355595532,-2.151448416,-10.06623877,1.129653402,0,0,1,0,1,0
0,0,33,2,39,8,0,0,1,-1.186857816,-0.280741157,21.27253799,40.77874553,0,1,1,0,0,0
0,0,33,2,39,8,0,0,1,0.444879259,0.328470679,-40.27283171,-14.5031591,0,1,1,0,0,0
0,0,33,2,39,8,0,0,1,0.013854371,3.005008347,-8.195374296,-12.20557013,1,0,1,0,1,0
0,0,33,2,39,8,0,0,1,-0.663470452,-0.650717703,-22.48195629,-20.58620396,1,0,1,1,1,1
0,0,33,2,39,8,0,0,1,-1.40237026,2.193596565,3.168738476,-19.86676976,0,1,1,1,1,0
0,0,33,2,39,8,0,0,1,0.137004339,1.336073998,6.083255597,6.191697761,1,1,1,0,1,1
0,0,33,2,39,8,0,0,1,-0.140083089,-0.444938821,-52.99884968,-50.41828543,0,0,1,1,1,1
0,0,100,7,159,3,0,0,1,-0.431150135,0.620925179,7.176450216,50.14005602,0,0,0,0,1,1
0,0,100,7,159,3,0,0,1,-0.235172801,1.448087432,-1.121291857,16.71653012,1,1,0,1,1,0
0,0,100,7,159,3,0,0,1,0.646725202,-1.676646707,-8.365394598,-22.63006977,1,1,0,0,1,1
0,0,100,7,159,3,0,0,1,1.332645871,3.953425399,27.38405366,21.038748,1,0,0,0,1,1
0,0,100,7,159,3,0,0,1,0.450747868,-2.571503542,-10.5925236,-7.281084564,1,1,0,1,1,0
0,0,100,7,159,3,0,0,1,0.156781867,2.748730206,4.601342701,-3.810153319,1,0,1,1,0,1
0,0,100,7,159,3,0,0,0,-0.333161468,-0.928882438,-3.345693129,15.17398751,1,0,0,1,1,0
0,0,100,7,159,3,0,0,0,1.234657204,-1.095670764,-26.43818881,-21.75847077,1,0,1,1,0,1
0,0,100,7,159,3,0,0,0,2.410521208,-0.786334056,-24.22955924,-17.91166218,1,1,1,1,0,0
0,0,100,7,159,3,0,0,0,0.156781867,1.845472441,-28.74709283,-39.32049535,0,0,1,1,0,1
0,0,100,7,159,3,0,0,0,-0.529138802,1.644195988,-9.837466785,-3.174996803,0,0,1,1,0,0
0,0,100,7,159,3,0,0,0,-1.313048137,-3.912363067,92.59439467,55.7590711,0,0,1,0,1,1
0,0,100,7,159,3,0,0,0,-0.92109347,0.374331551,-36.81924523,-51.30801538,1,1,1,1,1,0
0,0,100,7,159,3,0,0,1,-0.137184134,-19.28888889,-1.500821204,121.10427,0,0,1,0,0,1
0,0,100,7,159,3,0,0,0,-0.431150135,-3.802281369,-26.90687416,-21.45614164,0,0,0,0,0,0
0,0,100,7,159,3,0,0,0,-1.313048137,1.268931641,-52.52023297,-34.97005643,1,0,1,1,0,1
0,0,100,7,159,3,0,0,0,-0.823104803,-7.222469906,14.46022464,79.5339814,1,1,1,1,0,0
0,0,100,7,159,3,0,0,0,-0.627127469,1.223845243,-22.08752886,-18.02772759,1,0,1,0,0,0
0,1,0,1,307,0,1,5,1,0.604341763,15.07246377,65.89415969,83.6980467,1,1,1,1,1,1
0,1,0,1,307,0,1,5,1,0.922416376,1.001430615,-8.633962075,-5.124054064,0,0,0,1,1,0
0,1,0,1,307,0,1,5,1,0.604341763,5.501618123,-18.35725163,-9.556550228,0,0,1,1,0,1
0,1,0,1,307,0,1,5,1,0.922416376,3.438789546,-46.32088431,-51.91228768,0,0,0,1,1,1
0,1,0,1,307,0,1,5,1,0.286267151,-8.219178082,15.15209979,20.38918919,0,1,1,1,0,0
0,1,0,1,307,0,1,5,1,0.604341763,-1.406926407,-26.20693569,-40.88200238,0,0,1,0,0,1
0,1,0,1,307,0,1,5,1,0.604341763,5.381727159,11.37023007,4.148572485,1,1,0,0,0,0
0,1,0,1,307,0,1,5,1,0.604341763,-2.682926829,-31.81708332,21.28567976,1,1,0,0,0,1
0,1,0,1,307,0,1,5,1,0.604341763,-1.185770751,-0.17380331,8.526687125,1,1,1,1,0,0
0,1,0,1,307,0,1,5,1,0.604341763,3.32963374,-47.17433294,-64.28447508,0,0,1,0,0,1
0,1,0,1,307,0,1,5,1,-3.530628197,3.076923077,-19.73979286,41.02542155,1,1,1,1,0,0
0,1,0,1,307,0,1,5,1,-0.031807461,1.461038961,-40.30071271,-35.51961736,1,1,1,1,1,0
0,1,0,1,307,0,1,5,1,-0.349882074,3.053435115,255.0935408,117.5722424,0,1,1,0,1,1
0,1,0,1,307,0,1,5,1,-0.667956686,-2.431610942,-49.31500565,-66.01789158,1,1,1,1,0,0
0,1,0,1,307,0,1,5,1,-0.986031298,-1.6563147,19.4431109,19.69915186,0,1,1,0,1,1
0,1,0,1,307,0,1,5,1,-0.031807461,9.090909091,-43.4331806,-46.01431439,0,0,1,1,0,0
0,1,0,1,307,0,1,5,1,-0.667956686,9.188034188,-18.36725373,10.66137642,0,1,1,0,1,1
0,1,0,1,307,0,1,5,1,-0.031807461,11.93317422,122.1926162,140.8969367,1,0,1,1,0,1
0,1,29,0,12,0,1,4,1,1.092465152,-10.50955414,226.8186543,209.2232001,0,1,0,1,1,1
0,1,29,0,12,0,1,4,1,1.014637819,0.884955752,-13.52928914,-25.91202835,1,1,1,1,1,1
0,1,29,0,12,0,1,4,1,0.807098265,-3.915662651,-29.7723824,41.98280223,0,1,0,1,0,1
0,1,29,0,12,0,1,4,1,0.807098265,-3.915662651,-29.7723824,41.98280223,0,1,0,1,0,1
0,1,29,0,12,0,1,4,1,0.340134269,5.097087379,170.9753674,127.8429399,1,0,1,1,1,0
0,1,29,0,12,0,1,4,1,-0.02305995,3.875968992,-45.85745165,-73.21954917,1,1,1,1,0,1
0,1,29,0,12,0,1,4,1,-0.178714616,-2.112676056,-27.98010186,-19.00509298,1,0,0,0,1,1
0,1,29,0,12,0,1,4,1,-0.178714616,-2.112676056,-27.98010186,-19.00509298,1,0,0,0,1,1
0,1,29,0,12,0,1,4,1,-2.046570601,-3.389830508,-22.40534087,-44.25222942,0,0,1,0,1,0
0,1,29,0,12,0,1,4,1,-0.87916061,3.651354535,-45.82315649,-52.27227227,1,0,0,0,1,0
0,1,29,0,12,0,1,4,1,-0.126829727,-8.949880668,48.04508857,80.86956522,1,0,0,1,0,1
0,1,29,0,12,0,1,4,1,-0.126829727,-8.949880668,48.04508857,80.86956522,1,0,0,1,0,1
0,1,29,0,12,0,1,4,1,-0.126829727,-8.949880668,48.04508857,80.86956522,1,0,0,1,0,1
0,0,74,2,39,8,2,1,1,1.159357461,1.815431165,-49.51705779,-68.65650048,0,1,1,0,0,0
0,0,74,2,39,8,2,1,1,1.656224945,-1.027322404,-55.76572459,-59.82200842,1,1,0,0,1,0
0,0,74,2,39,8,2,1,1,0.538273107,3.082103082,-35.43672926,-28.44496751,1,1,1,0,0,1
0,0,74,2,39,8,2,1,1,-1.200763085,4.636591479,-4.471294322,-34.3599463,1,0,0,1,0,1
0,0,74,2,39,8,2,1,1,0.165622494,-4.324450678,-3.659048921,14.91914054,1,1,1,1,0,0
0,0,74,2,39,8,2,1,1,0.91092372,0.025906736,-49.9058057,-53.6958004,1,1,0,1,1,0
0,0,74,2,39,8,2,1,1,0.662489978,-1.393939394,-48.12355972,-53.10323399,1,1,1,0,0,0
0,0,74,2,39,8,2,1,1,0.165622494,1.956521739,-25.60225448,-41.72297809,1,0,1,0,1,1
0,0,74,2,39,8,2,1,1,-0.331244989,-0.663871419,-52.89910991,-64.69165043,0,1,0,1,0,1
0,0,74,2,39,8,2,1,1,-0.207028118,3.931847969,-46.19251018,-38.17423264,1,0,1,0,0,1
0,0,74,2,39,8,2,1,1,-0.331244989,6.007462687,-6.207116135,-62.17463982,0,1,1,1,1,0
0,0,74,2,39,8,2,1,1,0.91092372,2.513534416,-66.86038375,-69.32935587,0,1,1,0,1,1
0,0,74,2,39,8,2,1,1,-1.200763085,-0.040716612,-74.22887976,-83.31319965,1,1,1,0,0,0
0,0,74,2,39,8,2,1,1,-1.200763085,1.88034188,128.2457305,34.78154577,1,0,1,0,1,0
0,0,74,2,39,8,2,1,1,-1.697630568,4.922711058,-70.72215748,-22.96986849,0,0,0,0,1,0
0,0,74,2,39,8,2,1,1,-1.697630568,4.922711058,-70.72215748,-22.96986849,0,0,0,0,1,0
0,0,74,2,39,8,2,1,1,-1.697630568,4.922711058,-70.72215748,-22.96986849,0,0,0,0,1,0
0,1,15,0,12,0,1,6,1,0.308617867,5.822550832,-25.95347703,-41.17252523,1,1,1,0,0,0
0,1,15,0,12,0,1,6,1,0.308617867,5.822550832,-25.95347703,-41.17252523,1,1,1,0,0,0
0,1,15,0,12,0,1,6,1,0.426844613,-9.523809524,12.51221629,-25.32310362,1,0,1,1,1,0
0,1,15,0,12,0,1,6,1,0.426844613,-9.523809524,12.51221629,-25.32310362,1,0,1,1,1,0
0,1,15,0,12,0,1,6,1,0.477513218,-3.149606299,-47.86180103,-68.97460802,0,1,0,1,0,1
0,1,15,0,12,0,1,6,1,0.477513218,-3.149606299,-47.86180103,-68.97460802,0,1,0,1,0,1
0,1,15,0,12,0,1,6,1,0.426844613,2.112676056,-20.1422743,11.9782404,0,0,0,0,1,0
0,1,15,0,12,0,1,6,1,0.426844613,2.112676056,-20.1422743,11.9782404,0,0,0,0,1,0
0,1,15,0,12,0,1,6,1,0.545071358,-9.920634921,21.32747386,-27.5041673,1,1,1,1,0,0
0,1,15,0,12,0,1,6,1,0.426844613,-3.684210526,-33.42167936,-57.10344502,0,0,0,1,0,0
0,1,15,0,12,0,1,6,1,0.426844613,-3.684210526,-33.42167936,-57.10344502,0,0,0,1,0,0
0,1,15,0,12,0,1,6,1,0.426844613,-3.684210526,-33.42167936,-57.10344502,0,0,0,1,0,0
0,1,15,0,12,0,1,6,1,0.207280657,4.615384615,-28.15778431,-36.21485522,0,1,0,0,1,0
0,1,15,0,12,0,1,6,1,0.038385307,-4.406779661,-71.82889027,-75.53213474,0,0,0,0,0,1
0,1,15,0,12,0,1,6,1,-0.147399578,-4.788213628,-63.36372847,-85.05009569,0,1,0,0,1,0
0,1,15,0,12,0,1,6,1,-0.147399578,-4.788213628,-63.36372847,-85.05009569,0,1,0,0,1,0
0,1,15,0,12,0,1,6,0,-2.951062394,-3.311847077,-14.45660102,-21.22538293,1,1,0,1,0,0
0,1,60,1,29,2,4,5,2,0.791575308,4.838709677,-56.62724867,-94.25144886,0,1,1,1,0,1
0,1,60,1,29,2,4,5,2,0.735868974,1.575931232,-50.64403965,-44.20052935,1,0,1,0,0,1
0,1,60,1,29,2,4,5,2,0.685226853,-4.482758621,-83.77717533,-86.38345302,1,1,1,1,0,1
0,1,60,1,29,2,4,5,2,0.685226853,-4.482758621,-83.77717533,-86.38345302,1,1,1,1,0,1
0,1,60,1,29,2,4,5,2,0.649777369,-0.909090909,-83.47277857,-78.13925947,0,1,1,1,1,0
0,1,60,1,29,2,4,5,2,0.497851006,-21.27659574,-36.17350891,-67.77691712,0,1,0,0,1,0
0,1,60,1,29,2,4,5,2,0.447208884,-2.409638554,-63.32931242,-66.22436671,1,0,0,0,1,0
0,1,60,1,29,2,4,5,2,0.447208884,-2.409638554,-63.32931242,-66.22436671,1,0,0,0,1,0
0,1,60,1,29,2,4,5,2,0.497851006,0.909090909,4.157814871,22.61001517,0,1,0,0,0,1
0,1,60,1,29,2,4,5,2,0.295282521,4.166666667,-69.9820331,-75.79196217,1,0,0,0,1,0
0,1,60,1,29,2,4,5,2,0.396566763,-9.375,-40.87668988,-72.14256452,0,1,0,1,0,1
0,1,60,1,29,2,4,5,2,0.396566763,-9.375,-40.87668988,-72.14256452,0,1,0,1,0,1
0,1,60,1,29,2,4,5,2,-1.122696868,-11.11111111,-63.42059337,-72.07678883,0,1,0,1,0,1
0,1,60,1,29,2,4,5,2,-0.616275658,-36.84210526,490.4187605,76.88442211,1,0,0,0,0,1
0,1,60,1,29,2,4,5,2,-2.6419605,-22.85714286,67.38461538,105.1282051,0,1,0,1,1,0
0,1,60,1,29,2,4,5,2,-2.6419605,-22.85714286,67.38461538,105.1282051,0,1,0,1,1,0
0,1,60,1,29,2,4,5,2,-0.616275658,9.160305344,-78.36150845,-75.72605115,1,0,0,1,0,1
0,1,60,1,29,2,4,5,2,-0.616275658,9.160305344,-78.36150845,-75.72605115,1,0,0,1,0,1
0,0,53,1,21,2,2,1,0,1.895518474,2.427704391,-28.11645973,-62.36468655,1,0,1,1,1,0
0,0,53,1,21,2,2,1,0,1.823820376,3.80643855,37.16463705,19.05551426,1,1,1,0,0,1
0,0,53,1,21,2,2,1,0,1.393631786,8.36447255,4.073520201,-9.853394174,1,1,1,1,1,1
0,0,53,1,21,2,2,1,0,0.461556508,-1.699192463,20.05265721,75.48554632,1,0,0,0,1,1
0,0,53,1,21,2,2,1,0,0.318160311,1.904574907,17.3231991,65.92852445,0,0,1,0,0,0
0,0,53,1,21,2,2,1,0,0.103066016,-5.786319487,14.36436226,46.08110948,1,0,0,1,0,1
0,0,53,1,21,2,2,1,0,-0.04033018,-0.196511914,-43.33605863,-11.9263873,1,0,0,0,0,1
0,0,53,1,21,2,2,1,0,0.031367918,3.848314607,-26.12530577,8.07233856,1,0,1,0,0,1
0,0,53,1,21,2,2,1,0,-0.112028279,-11.71121521,74.91420728,143.5483871,0,0,1,0,1,0
0,0,53,1,21,2,2,1,0,-0.613914967,-0.614214683,-6.868864504,33.55657002,1,0,0,1,0,0
0,0,53,1,21,2,2,1,0,-0.613914967,-0.824499411,6.959498003,47.20479179,0,0,1,0,0,1
0,0,53,1,21,2,2,1,0,-1.044103557,0.176553672,2.698844735,-30.06310611,0,1,0,0,0,0
0,0,53,1,21,2,2,1,0,-0.542216869,1.923076923,-7.680208247,-12.44773061,1,0,0,0,0,0
0,0,53,1,21,2,2,1,0,-0.685613065,1.91702432,-44.64458846,3.934275654,1,0,1,1,1,0
